"permit","facility","Outfall","quant_avg","conc_avg","Meas Conc Maxm (MCMX)...6","Meas Conc Maxm (MCMX)...7","days_per_month","key","param","permit_outfall","permit_outfall_designator","state","kg_N_TN_per_month","Monitoring Dt (MVDT)","Discharge Designator (DRID)","Parameter Cd (PRAM)","Monitoring Location (MLOC)","#MULTIVALUE","Meas Quant Maxm (MQMX)","Quant Unit Cd (LQUC)","Quant Unit Cd Desc (LQUCD)","Meas Conc Minm (MCMN)","Meas Conc Maxm (MCMX)...15","Meas Conc Maxm (MCMX)...16","Conc Unit Cd (LCUC)","Conc Unit Cd Desc (LCUCD)","month_year","EXTERNAL_PERMIT_NMBR.x","FACILITY_NAME","SIC_CODES","SIC_DESCRIPTIONS","PERM_FEATURE_NMBR.x","STATE_WATER_BODY_NAME","LATITUDE83","LONGITUDE83","impute_lat","impute_lon","EXTERNAL_PERMIT_NMBR.y","PERM_FEATURE_NMBR.y","huc8","name","impute_name"
"NY0026778","PORT WASHINGTON WPCP","1",443,NA,NA,NA,30,"NY0026778_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0026778_1","NY0026778_1_M","NY",6027.21088435374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0026778","PORT WASHINGTON WPCD","4952","Sewerage Systems","1","MANHASSET BAY",40.833611,-73.704444,NA,NA,"NY0026778","1","02030201","Northern Long Island",NA
"NY0021342","HUNTINGTON (T) STP","3",267.4,NA,NA,NA,30,"NY0021342_3_2002-11-30","00600 - Nitrogen, Total (As N)","NY0021342_3","NY0021342_3_M","NY",3638.09523809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0021342","HUNTINGTON SEWER DISTRICT STP","4952","Sewerage Systems","3","HUNTINGTON HARB",40.888056,-73.417861,NA,NA,"NY0021342","3","02030201","Northern Long Island",NA
"NY0021750","PORT JEFFERSON SD#1 STP","1",116,18,NA,NA,30,"NY0021750_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0021750_1","NY0021750_1_M","NY",1578.23129251701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0021750","PORT JEFFERSON SD#1 STP","4952","Sewerage Systems","1","PORT JEFFERSON HARBOR",40.948583,-73.075639,NA,NA,"NY0021750","1","02030201","Northern Long Island",NA
"NY0021822","OYSTER BAY WPCP","1",144,NA,NA,NA,30,"NY0021822_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0021822_1","NY0021822_1_B","NY",1959.18367346939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0021822","OYSTER BAY WPCP","4952","Sewerage Systems","1","OYSTER BAY",40.878222,-73.526778,NA,NA,"NY0021822","1","02030201","Northern Long Island",NA
"NY0023311","SUFFOLKCO SD#6 - KINGS PK STP","1",70.5,NA,NA,NA,30,"NY0023311_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0023311_1","NY0023311_1_A","NY",959.183673469388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0023311","SCSD#6 - KINGS PARK STP","4952","Sewerage Systems","1","SMITHTOWN BAY",40.895333,-73.227722,NA,NA,"NY0023311","1","02030201","Northern Long Island",NA
"NY0026131","WARD ISLAND WPC","1",21200,NA,NA,NA,30,"NY0026131_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0026131_1","NY0026131_1_A","NY",288435.37414966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0026131","NYCDEP - WARD'S ISLAND WPCP","4952","Sewerage Systems","1","EAST R",40.787833,-73.919139,NA,NA,NA,NA,NA,"East River","East River"
"NY0026191","HUNT'S POINT WPC","1",16800,NA,NA,NA,30,"NY0026191_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0026191_1","NY0026191_1_A","NY",228571.428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0026191","NYCDEP - HUNT'S POINT WPCP","4952","Sewerage Systems","1","UPPER EAST R",40.801389,-73.879583,NA,NA,"NY0026191","1","02030102","Bronx",NA
"NY0026239","TALLMANISLAND WPC","1",7500,NA,NA,NA,30,"NY0026239_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0026239_1","NY0026239_1_A","NY",102040.816326531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0026239","NYCDEP - TALLMAN ISLAND WPCP","4952","Sewerage Systems","1","EAST R",40.797583,-73.841056,NA,NA,"NY0026239","1","02030102","Bronx",NA
"NY0026697","NEW ROCHELLE SD","1",1665,NA,NA,NA,30,"NY0026697_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0026697_1","NY0026697_1_A","NY",22653.0612244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0026697","NEW ROCHELLE STP","4952","Sewerage Systems","1","LONG ISLAND SOUND",40.891194,-73.738667,NA,NA,"NY0026697","1","02030203","Long Island Sound",NA
"NY0026701","MAMARONECK SANITARY SD WWTP","1",1499,NA,NA,NA,30,"NY0026701_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0026701_1","NY0026701_1_A","NY",20394.5578231292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0026701","MAMARONECK (V) SANITARY SD","4952","Sewerage Systems","1","LONG ISLAND SOUND",41.155583,-74.671111,NA,NA,NA,NA,NA,"Long Island Sound","Long Island Sound"
"NY0026719","BLIND BROOK SD WWTP","1",268,NA,NA,NA,30,"NY0026719_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0026719_1","NY0026719_1_A","NY",3646.25850340136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0026719","BLIND BROOK SD WWTP","4952","Sewerage Systems","1","LONG ISLAND SOUND",40.945611,-73.669778,NA,NA,"NY0026719","1","02030203","Long Island Sound",NA
"NY0026786","PORT CHESTER SANITARY SD WWTP","1",802,NA,NA,NA,30,"NY0026786_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0026786_1","NY0026786_1_A","NY",10911.5646258503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0026786","PORT CHESTER STP","4952","Sewerage Systems","1","BYRAM R",40.989194,-73.659278,NA,NA,"NY0026786","1","02030203","Long Island Sound",NA
"NY0206644","SUFFOLKCO SD#21 SUNY","1",97,NA,NA,NA,30,"NY0206644_1_2002-11-30","00600 - Nitrogen, Total (As N)","NY0206644_1","NY0206644_1_M","NY",1319.72789115646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-11","NY0206644","SUFFOLK CO SD#21 SUNY","4952","Sewerage Systems","1","PORT JEFFERSON HARBOR",40.951917,-73.073139,NA,NA,"NY0206644","1","02030201","Northern Long Island",NA
"NY0026999","GREAT NECK WPC DISTRICT","3",471,NA,NA,NA,31,"NY0026999_3_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026999_3","NY0026999_3_M","NY",6621.76870748299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026999","GREAT NECK WPC DISTRICT","4952","Sewerage Systems","3","MANHASSET BAY",40.797722,-73.712139,NA,NA,"NY0026999","3","02030201","Northern Long Island",NA
"NY0026620","GLEN COVE (C) WTP","1",423,NA,NA,NA,31,"NY0026620_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026620_1","NY0026620_1_A","NY",5946.9387755102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026620","GLEN COVE (C) WWTF","4952","Sewerage Systems","1","GLEN COVE CK",40.858722,-73.641667,NA,NA,"NY0026620","1","02030201","Northern Long Island",NA
"NY0022128","GREAT NECK (V) WPCP","1",252,NA,NA,NA,31,"NY0022128_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0022128_1","NY0022128_1_M","NY",3542.85714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0022128","GREAT NECK (V) WPCP","4952","Sewerage Systems","1","MANHASSET BAY",40.797694,-73.712083,NA,NA,"NY0022128","1","02030201","Northern Long Island",NA
"NY0026778","PORT WASHINGTON WPCP","1",427,NA,NA,NA,31,"NY0026778_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026778_1","NY0026778_1_M","NY",6003.1746031746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026778","PORT WASHINGTON WPCD","4952","Sewerage Systems","1","MANHASSET BAY",40.833611,-73.704444,NA,NA,"NY0026778","1","02030201","Northern Long Island",NA
"NY0026841","BELGRAVE WPCP","1",267,NA,NA,NA,31,"NY0026841_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026841_1","NY0026841_1_A","NY",3753.74149659864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026841","BELGRAVE WPCP","4952","Sewerage Systems","1","LITTLE NECK BAY",40.778861,-73.7425,NA,NA,"NY0026841","1","02030201","Northern Long Island",NA
"NY0021750","PORT JEFFERSON SD#1 STP","1",116,18.4,NA,NA,31,"NY0021750_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0021750_1","NY0021750_1_M","NY",1630.83900226757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0021750","PORT JEFFERSON SD#1 STP","4952","Sewerage Systems","1","PORT JEFFERSON HARBOR",40.948583,-73.075639,NA,NA,"NY0021750","1","02030201","Northern Long Island",NA
"NY0023311","SUFFOLKCO SD#6 - KINGS PK STP","1",70.4,NA,NA,NA,31,"NY0023311_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0023311_1","NY0023311_1_A","NY",989.750566893424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0023311","SCSD#6 - KINGS PARK STP","4952","Sewerage Systems","1","SMITHTOWN BAY",40.895333,-73.227722,NA,NA,"NY0023311","1","02030201","Northern Long Island",NA
"NY0206644","SUFFOLKCO SD#21 SUNY","1",51,NA,NA,NA,31,"NY0206644_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0206644_1","NY0206644_1_M","NY",717.006802721088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0206644","SUFFOLK CO SD#21 SUNY","4952","Sewerage Systems","1","PORT JEFFERSON HARBOR",40.951917,-73.073139,NA,NA,"NY0206644","1","02030201","Northern Long Island",NA
"NY0021342","HUNTINGTON (T) STP","3",274,NA,NA,NA,31,"NY0021342_3_2002-12-31","00600 - Nitrogen, Total (As N)","NY0021342_3","NY0021342_3_M","NY",3852.15419501134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0021342","HUNTINGTON SEWER DISTRICT STP","4952","Sewerage Systems","3","HUNTINGTON HARB",40.888056,-73.417861,NA,NA,"NY0021342","3","02030201","Northern Long Island",NA
"NY0026697","NEW ROCHELLE SD","1",1652,NA,NA,NA,31,"NY0026697_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026697_1","NY0026697_1_A","NY",23225.3968253968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026697","NEW ROCHELLE STP","4952","Sewerage Systems","1","LONG ISLAND SOUND",40.891194,-73.738667,NA,NA,"NY0026697","1","02030203","Long Island Sound",NA
"NY0026701","MAMARONECK SANITARY SD WWTP","1",1492,NA,NA,NA,31,"NY0026701_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026701_1","NY0026701_1_A","NY",20975.9637188209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026701","MAMARONECK (V) SANITARY SD","4952","Sewerage Systems","1","LONG ISLAND SOUND",41.155583,-74.671111,NA,NA,NA,NA,NA,"Long Island Sound","Long Island Sound"
"NY0026719","BLIND BROOK SD WWTP","1",285,NA,NA,NA,31,"NY0026719_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026719_1","NY0026719_1_A","NY",4006.80272108844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026719","BLIND BROOK SD WWTP","4952","Sewerage Systems","1","LONG ISLAND SOUND",40.945611,-73.669778,NA,NA,"NY0026719","1","02030203","Long Island Sound",NA
"NY0026786","PORT CHESTER SANITARY SD WWTP","1",776,NA,NA,NA,31,"NY0026786_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026786_1","NY0026786_1_A","NY",10909.7505668934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026786","PORT CHESTER STP","4952","Sewerage Systems","1","BYRAM R",40.989194,-73.659278,NA,NA,"NY0026786","1","02030203","Long Island Sound",NA
"NY0021822","OYSTER BAY WPCP","1",167,NA,NA,NA,31,"NY0021822_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0021822_1","NY0021822_1_B","NY",2347.84580498866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0021822","OYSTER BAY WPCP","4952","Sewerage Systems","1","OYSTER BAY",40.878222,-73.526778,NA,NA,"NY0021822","1","02030201","Northern Long Island",NA
"NY0026131","WARD ISLAND WPC","1",21600,NA,NA,NA,31,"NY0026131_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026131_1","NY0026131_1_A","NY",303673.469387755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026131","NYCDEP - WARD'S ISLAND WPCP","4952","Sewerage Systems","1","EAST R",40.787833,-73.919139,NA,NA,NA,NA,NA,"East River","East River"
"NY0026191","HUNT'S POINT WPC","1",16800,NA,NA,NA,31,"NY0026191_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026191_1","NY0026191_1_A","NY",236190.476190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026191","NYCDEP - HUNT'S POINT WPCP","4952","Sewerage Systems","1","UPPER EAST R",40.801389,-73.879583,NA,NA,"NY0026191","1","02030102","Bronx",NA
"NY0026239","TALLMANISLAND WPC","1",7400,NA,NA,NA,31,"NY0026239_1_2002-12-31","00600 - Nitrogen, Total (As N)","NY0026239_1","NY0026239_1_A","NY",104036.281179138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002-12","NY0026239","NYCDEP - TALLMAN ISLAND WPCP","4952","Sewerage Systems","1","EAST R",40.797583,-73.841056,NA,NA,"NY0026239","1","02030102","Bronx",NA
"NY0026778","PORT WASHINGTON WPCP","1",500,NA,NA,NA,31,"NY0026778_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026778_1","NY0026778_1_M","NY",7029.47845804989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026778","PORT WASHINGTON WPCD","4952","Sewerage Systems","1","MANHASSET BAY",40.833611,-73.704444,NA,NA,"NY0026778","1","02030201","Northern Long Island",NA
"NY0026999","GREAT NECK WPC DISTRICT","3",462,NA,NA,NA,31,"NY0026999_3_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026999_3","NY0026999_3_M","NY",6495.2380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026999","GREAT NECK WPC DISTRICT","4952","Sewerage Systems","3","MANHASSET BAY",40.797722,-73.712139,NA,NA,"NY0026999","3","02030201","Northern Long Island",NA
"NY0026697","NEW ROCHELLE SD","1",1666,NA,NA,NA,31,"NY0026697_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026697_1","NY0026697_1_A","NY",23422.2222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026697","NEW ROCHELLE STP","4952","Sewerage Systems","1","LONG ISLAND SOUND",40.891194,-73.738667,NA,NA,"NY0026697","1","02030203","Long Island Sound",NA
"NY0026701","MAMARONECK SANITARY SD WWTP","1",1484,NA,NA,NA,31,"NY0026701_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026701_1","NY0026701_1_A","NY",20863.4920634921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026701","MAMARONECK (V) SANITARY SD","4952","Sewerage Systems","1","LONG ISLAND SOUND",41.155583,-74.671111,NA,NA,NA,NA,NA,"Long Island Sound","Long Island Sound"
"NY0026719","BLIND BROOK SD WWTP","1",289,NA,NA,NA,31,"NY0026719_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026719_1","NY0026719_1_A","NY",4063.03854875283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026719","BLIND BROOK SD WWTP","4952","Sewerage Systems","1","LONG ISLAND SOUND",40.945611,-73.669778,NA,NA,"NY0026719","1","02030203","Long Island Sound",NA
"NY0026786","PORT CHESTER SANITARY SD WWTP","1",771,NA,NA,NA,31,"NY0026786_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026786_1","NY0026786_1_A","NY",10839.4557823129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026786","PORT CHESTER STP","4952","Sewerage Systems","1","BYRAM R",40.989194,-73.659278,NA,NA,"NY0026786","1","02030203","Long Island Sound",NA
"NY0021750","PORT JEFFERSON SD#1 STP","1",121,20.3,NA,NA,31,"NY0021750_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0021750_1","NY0021750_1_M","NY",1701.13378684807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0021750","PORT JEFFERSON SD#1 STP","4952","Sewerage Systems","1","PORT JEFFERSON HARBOR",40.948583,-73.075639,NA,NA,"NY0021750","1","02030201","Northern Long Island",NA
"NY0023311","SUFFOLKCO SD#6 - KINGS PK STP","1",52.2,NA,NA,NA,31,"NY0023311_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0023311_1","NY0023311_1_A","NY",733.877551020408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0023311","SCSD#6 - KINGS PARK STP","4952","Sewerage Systems","1","SMITHTOWN BAY",40.895333,-73.227722,NA,NA,"NY0023311","1","02030201","Northern Long Island",NA
"NY0206644","SUFFOLKCO SD#21 SUNY","1",43,NA,NA,NA,31,"NY0206644_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0206644_1","NY0206644_1_M","NY",604.53514739229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0206644","SUFFOLK CO SD#21 SUNY","4952","Sewerage Systems","1","PORT JEFFERSON HARBOR",40.951917,-73.073139,NA,NA,"NY0206644","1","02030201","Northern Long Island",NA
"NY0021342","HUNTINGTON (T) STP","3",285,NA,NA,NA,31,"NY0021342_3_2003-01-31","00600 - Nitrogen, Total (As N)","NY0021342_3","NY0021342_3_M","NY",4006.80272108844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0021342","HUNTINGTON SEWER DISTRICT STP","4952","Sewerage Systems","3","HUNTINGTON HARB",40.888056,-73.417861,NA,NA,"NY0021342","3","02030201","Northern Long Island",NA
"NY0026620","GLEN COVE (C) WTP","1",314,NA,NA,NA,31,"NY0026620_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026620_1","NY0026620_1_A","NY",4414.51247165533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026620","GLEN COVE (C) WWTF","4952","Sewerage Systems","1","GLEN COVE CK",40.858722,-73.641667,NA,NA,"NY0026620","1","02030201","Northern Long Island",NA
"NY0026841","BELGRAVE WPCP","1",349,NA,NA,NA,31,"NY0026841_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026841_1","NY0026841_1_A","NY",4906.57596371882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026841","BELGRAVE WPCP","4952","Sewerage Systems","1","LITTLE NECK BAY",40.778861,-73.7425,NA,NA,"NY0026841","1","02030201","Northern Long Island",NA
"NY0021822","OYSTER BAY WPCP","1",139,NA,NA,NA,31,"NY0021822_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0021822_1","NY0021822_1_B","NY",1954.19501133787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0021822","OYSTER BAY WPCP","4952","Sewerage Systems","1","OYSTER BAY",40.878222,-73.526778,NA,NA,"NY0021822","1","02030201","Northern Long Island",NA
"NY0022128","GREAT NECK (V) WPCP","1",237,NA,NA,NA,31,"NY0022128_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0022128_1","NY0022128_1_M","NY",3331.97278911565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0022128","GREAT NECK (V) WPCP","4952","Sewerage Systems","1","MANHASSET BAY",40.797694,-73.712083,NA,NA,"NY0022128","1","02030201","Northern Long Island",NA
"NY0026131","WARD ISLAND WPC","1",22300,NA,NA,NA,31,"NY0026131_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026131_1","NY0026131_1_A","NY",313514.739229025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026131","NYCDEP - WARD'S ISLAND WPCP","4952","Sewerage Systems","1","EAST R",40.787833,-73.919139,NA,NA,NA,NA,NA,"East River","East River"
"NY0026191","HUNT'S POINT WPC","1",16600,NA,NA,NA,31,"NY0026191_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026191_1","NY0026191_1_A","NY",233378.684807256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026191","NYCDEP - HUNT'S POINT WPCP","4952","Sewerage Systems","1","UPPER EAST R",40.801389,-73.879583,NA,NA,"NY0026191","1","02030102","Bronx",NA
"NY0026239","TALLMANISLAND WPC","1",7400,NA,NA,NA,31,"NY0026239_1_2003-01-31","00600 - Nitrogen, Total (As N)","NY0026239_1","NY0026239_1_A","NY",104036.281179138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-01","NY0026239","NYCDEP - TALLMAN ISLAND WPCP","4952","Sewerage Systems","1","EAST R",40.797583,-73.841056,NA,NA,"NY0026239","1","02030102","Bronx",NA
"NY0022128","GREAT NECK (V) WPCP","1",263,NA,NA,NA,28,"NY0022128_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0022128_1","NY0022128_1_M","NY",3339.68253968254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0022128","GREAT NECK (V) WPCP","4952","Sewerage Systems","1","MANHASSET BAY",40.797694,-73.712083,NA,NA,"NY0022128","1","02030201","Northern Long Island",NA
"NY0026841","BELGRAVE WPCP","1",309,NA,NA,NA,28,"NY0026841_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0026841_1","NY0026841_1_A","NY",3923.80952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0026841","BELGRAVE WPCP","4952","Sewerage Systems","1","LITTLE NECK BAY",40.778861,-73.7425,NA,NA,"NY0026841","1","02030201","Northern Long Island",NA
"NY0021822","OYSTER BAY WPCP","1",162,NA,NA,NA,28,"NY0021822_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0021822_1","NY0021822_1_B","NY",2057.14285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0021822","OYSTER BAY WPCP","4952","Sewerage Systems","1","OYSTER BAY",40.878222,-73.526778,NA,NA,"NY0021822","1","02030201","Northern Long Island",NA
"NY0026620","GLEN COVE (C) WTP","1",302,NA,NA,NA,28,"NY0026620_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0026620_1","NY0026620_1_A","NY",3834.92063492064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0026620","GLEN COVE (C) WWTF","4952","Sewerage Systems","1","GLEN COVE CK",40.858722,-73.641667,NA,NA,"NY0026620","1","02030201","Northern Long Island",NA
"NY0026697","NEW ROCHELLE SD","1",1651,NA,NA,NA,28,"NY0026697_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0026697_1","NY0026697_1_A","NY",20965.0793650794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0026697","NEW ROCHELLE STP","4952","Sewerage Systems","1","LONG ISLAND SOUND",40.891194,-73.738667,NA,NA,"NY0026697","1","02030203","Long Island Sound",NA
"NY0026701","MAMARONECK SANITARY SD WWTP","1",1450,NA,NA,NA,28,"NY0026701_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0026701_1","NY0026701_1_A","NY",18412.6984126984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0026701","MAMARONECK (V) SANITARY SD","4952","Sewerage Systems","1","LONG ISLAND SOUND",41.155583,-74.671111,NA,NA,NA,NA,NA,"Long Island Sound","Long Island Sound"
"NY0026719","BLIND BROOK SD WWTP","1",300,NA,NA,NA,28,"NY0026719_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0026719_1","NY0026719_1_A","NY",3809.52380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0026719","BLIND BROOK SD WWTP","4952","Sewerage Systems","1","LONG ISLAND SOUND",40.945611,-73.669778,NA,NA,"NY0026719","1","02030203","Long Island Sound",NA
"NY0026786","PORT CHESTER SANITARY SD WWTP","1",768,NA,NA,NA,28,"NY0026786_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0026786_1","NY0026786_1_A","NY",9752.38095238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0026786","PORT CHESTER STP","4952","Sewerage Systems","1","BYRAM R",40.989194,-73.659278,NA,NA,"NY0026786","1","02030203","Long Island Sound",NA
"NY0021342","HUNTINGTON (T) STP","3",253,NA,NA,NA,28,"NY0021342_3_2003-02-28","00600 - Nitrogen, Total (As N)","NY0021342_3","NY0021342_3_M","NY",3212.69841269841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0021342","HUNTINGTON SEWER DISTRICT STP","4952","Sewerage Systems","3","HUNTINGTON HARB",40.888056,-73.417861,NA,NA,"NY0021342","3","02030201","Northern Long Island",NA
"NY0021750","PORT JEFFERSON SD#1 STP","1",112,19.4,NA,NA,28,"NY0021750_1_2003-02-28","00600 - Nitrogen, Total (As N)","NY0021750_1","NY0021750_1_M","NY",1422.22222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003-02","NY0021750","PORT JEFFERSON SD#1 STP","4952","Sewerage Systems","1","PORT JEFFERSON HARBOR",40.948583,-73.075639,NA,NA,"NY0021750","1","02030201","Northern Long Island",NA
